[0.000000] (-) TimerEvent: {}
[0.000619] (my_bot1) JobQueued: {'identifier': 'my_bot1', 'dependencies': OrderedDict()}
[0.000790] (my_bot1) JobStarted: {'identifier': 'my_bot1'}
[0.009719] (my_bot1) JobProgress: {'identifier': 'my_bot1', 'progress': 'cmake'}
[0.010122] (my_bot1) JobProgress: {'identifier': 'my_bot1', 'progress': 'build'}
[0.010621] (my_bot1) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/kanja-koduki/coeus_ws/build/my_bot1', '--', '-j8', '-l8'], 'cwd': '/home/kanja-koduki/coeus_ws/build/my_bot1', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('LANGUAGE', 'en_IN:en'), ('USER', 'kanja-koduki'), ('SSH_AGENT_PID', '1543'), ('XDG_SESSION_TYPE', 'x11'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/foxy/opt/yaml_cpp_vendor/lib:/opt/ros/foxy/opt/rviz_ogre_vendor/lib:/opt/ros/foxy/lib/x86_64-linux-gnu:/opt/ros/foxy/lib'), ('HOME', '/home/kanja-koduki'), ('OLDPWD', '/home/kanja-koduki'), ('DESKTOP_SESSION', 'ubuntu'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('MANAGERPID', '1361'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('TERMINATOR_DBUS_NAME', 'net.tenshu.Terminator21a9d5db22c73a993ff0b42f64b396873'), ('GIO_LAUNCHED_DESKTOP_FILE_PID', '15307'), ('IM_CONFIG_PHASE', '1'), ('COLCON_PREFIX_PATH', '/home/kanja-koduki/coeus_ws/install:/home/kanja-koduki/ros2_ws/install'), ('ROS_DISTRO', 'foxy'), ('LOGNAME', 'kanja-koduki'), ('JOURNAL_STREAM', '8:44741'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'kanja-koduki'), ('TERM', 'xterm-256color'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('WINDOWPATH', '2'), ('PATH', '/opt/ros/foxy/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin'), ('SESSION_MANAGER', 'local/kanja:@/tmp/.ICE-unix/1581,unix/kanja:/tmp/.ICE-unix/1581'), ('INVOCATION_ID', '57c81717ffa5466da74406b3293f4636'), ('XDG_MENU_PREFIX', 'gnome-'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('DISPLAY', ':0'), ('TERMINATOR_DBUS_PATH', '/net/tenshu/Terminator2'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/gdm/Xauthority'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('AMENT_PREFIX_PATH', '/home/kanja-koduki/coeus_ws/install/my_bot1:/opt/ros/foxy'), ('SHELL', '/bin/bash'), ('TERMINATOR_UUID', 'urn:uuid:fbd29150-eaff-4ec4-b8b7-c01db86c2aca'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('GPG_AGENT_INFO', '/run/user/1000/gnupg/S.gpg-agent:0:1'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/kanja-koduki/coeus_ws/build/my_bot1'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/opt/ros/foxy/lib/python3.8/site-packages'), ('COLCON', '1'), ('VTE_VERSION', '6003'), ('CMAKE_PREFIX_PATH', '/home/kanja-koduki/coeus_ws/install/my_bot1:/opt/ros/foxy')]), 'shell': False}
[0.040443] (my_bot1) CommandEnded: {'returncode': 0}
[0.055414] (my_bot1) JobProgress: {'identifier': 'my_bot1', 'progress': 'install'}
[0.063036] (my_bot1) Command: {'cmd': ['/usr/bin/cmake', '--install', '/home/kanja-koduki/coeus_ws/build/my_bot1'], 'cwd': '/home/kanja-koduki/coeus_ws/build/my_bot1', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('LANGUAGE', 'en_IN:en'), ('USER', 'kanja-koduki'), ('SSH_AGENT_PID', '1543'), ('XDG_SESSION_TYPE', 'x11'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/foxy/opt/yaml_cpp_vendor/lib:/opt/ros/foxy/opt/rviz_ogre_vendor/lib:/opt/ros/foxy/lib/x86_64-linux-gnu:/opt/ros/foxy/lib'), ('HOME', '/home/kanja-koduki'), ('OLDPWD', '/home/kanja-koduki'), ('DESKTOP_SESSION', 'ubuntu'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('MANAGERPID', '1361'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('TERMINATOR_DBUS_NAME', 'net.tenshu.Terminator21a9d5db22c73a993ff0b42f64b396873'), ('GIO_LAUNCHED_DESKTOP_FILE_PID', '15307'), ('IM_CONFIG_PHASE', '1'), ('COLCON_PREFIX_PATH', '/home/kanja-koduki/coeus_ws/install:/home/kanja-koduki/ros2_ws/install'), ('ROS_DISTRO', 'foxy'), ('LOGNAME', 'kanja-koduki'), ('JOURNAL_STREAM', '8:44741'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'kanja-koduki'), ('TERM', 'xterm-256color'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('WINDOWPATH', '2'), ('PATH', '/opt/ros/foxy/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin'), ('SESSION_MANAGER', 'local/kanja:@/tmp/.ICE-unix/1581,unix/kanja:/tmp/.ICE-unix/1581'), ('INVOCATION_ID', '57c81717ffa5466da74406b3293f4636'), ('XDG_MENU_PREFIX', 'gnome-'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('DISPLAY', ':0'), ('TERMINATOR_DBUS_PATH', '/net/tenshu/Terminator2'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/gdm/Xauthority'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('AMENT_PREFIX_PATH', '/home/kanja-koduki/coeus_ws/install/my_bot1:/opt/ros/foxy'), ('SHELL', '/bin/bash'), ('TERMINATOR_UUID', 'urn:uuid:fbd29150-eaff-4ec4-b8b7-c01db86c2aca'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('GPG_AGENT_INFO', '/run/user/1000/gnupg/S.gpg-agent:0:1'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/kanja-koduki/coeus_ws/build/my_bot1'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/opt/ros/foxy/lib/python3.8/site-packages'), ('COLCON', '1'), ('VTE_VERSION', '6003'), ('CMAKE_PREFIX_PATH', '/home/kanja-koduki/coeus_ws/install/my_bot1:/opt/ros/foxy')]), 'shell': False}
[0.069896] (my_bot1) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.070179] (my_bot1) StdoutLine: {'line': b'-- Execute custom install script\n'}
[0.070561] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/config/drive.rviz\n'}
[0.070620] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/config/empty.yaml\n'}
[0.070683] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/config/my_controllers.yaml\n'}
[0.071239] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/COMMIT_EDITMSG\n'}
[0.071303] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/HEAD\n'}
[0.071389] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/config\n'}
[0.071492] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/description\n'}
[0.071599] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/applypatch-msg.sample\n'}
[0.071701] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/commit-msg.sample\n'}
[0.071804] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/fsmonitor-watchman.sample\n'}
[0.071906] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/post-update.sample\n'}
[0.072006] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/pre-applypatch.sample\n'}
[0.072106] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/pre-commit.sample\n'}
[0.072204] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/pre-merge-commit.sample\n'}
[0.072306] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/pre-push.sample\n'}
[0.072405] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/pre-rebase.sample\n'}
[0.072503] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/pre-receive.sample\n'}
[0.072601] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/prepare-commit-msg.sample\n'}
[0.072704] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/hooks/update.sample\n'}
[0.072801] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/index\n'}
[0.072901] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/info/exclude\n'}
[0.073000] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/logs/HEAD\n'}
[0.073183] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/logs/refs/heads/master\n'}
[0.073291] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/objects/03/1aca25174d211d6b7a78aca03e2a42d1927edf\n'}
[0.073395] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/objects/5c/f1cac4291b1f3b9cb90d207e75efd8451de467\n'}
[0.073496] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/objects/88/8a1d737795b75b33d3e14acd2883a8d72e928f\n'}
[0.073599] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/objects/b0/5287e5211c5f3f3450fe631ddbd5a5be8781ac\n'}
[0.073689] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/objects/d6/c69ec755b914136565cc76cd7220fa16feee3b\n'}
[0.073783] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/objects/dc/add452a97578724d479fa59510c5adbda1ccec\n'}
[0.073872] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/.git/refs/heads/master\n'}
[0.073960] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/camera.xacro\n'}
[0.074045] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/depth_camera.xacro\n'}
[0.074131] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/gazebo_control.xacro\n'}
[0.074215] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/inertial_macros.xacro\n'}
[0.074302] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/lidar.xacro\n'}
[0.074386] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/robot.urdf.xacro\n'}
[0.074470] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/robot_core.xacro\n'}
[0.074554] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/description/ros2_control.xacro\n'}
[0.074766] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/launch/launch_sim.launch.py\n'}
[0.074854] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/launch/rsp.launch.py\n'}
[0.075050] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/worlds/empty.world\n'}
[0.075137] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/worlds/obstacles.world\n'}
[0.075336] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/ament_index/resource_index/package_run_dependencies/my_bot1\n'}
[0.075502] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/ament_index/resource_index/parent_prefix_path/my_bot1\n'}
[0.075661] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/environment/ament_prefix_path.sh\n'}
[0.075808] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/environment/ament_prefix_path.dsv\n'}
[0.075956] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/environment/path.sh\n'}
[0.076098] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/environment/path.dsv\n'}
[0.076240] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/local_setup.bash\n'}
[0.076380] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/local_setup.sh\n'}
[0.076523] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/local_setup.zsh\n'}
[0.076664] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/local_setup.dsv\n'}
[0.076782] (my_bot1) StdoutLine: {'line': b'-- Symlinking: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/package.dsv\n'}
[0.083214] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/ament_index/resource_index/packages/my_bot1\n'}
[0.083349] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/cmake/my_bot1Config.cmake\n'}
[0.083412] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/cmake/my_bot1Config-version.cmake\n'}
[0.083566] (my_bot1) StdoutLine: {'line': b'-- Up-to-date symlink: /home/kanja-koduki/coeus_ws/install/my_bot1/share/my_bot1/package.xml\n'}
[0.084869] (my_bot1) CommandEnded: {'returncode': 0}
[0.099992] (-) TimerEvent: {}
[0.119943] (my_bot1) JobEnded: {'identifier': 'my_bot1', 'rc': 0}
[0.120450] (-) EventReactorShutdown: {}
